 num = number of series             ident = series identification
 ify = first year of time series      ily = last year of time series
 yfp = years from pith for rcs        itn = transform (>3 = power*1000)
 idt = series detrending options      ips = series ar model order options
 isb = stabilize variance options     icu = use (1) or do not use (0)
 ics = save (1) or do not save (0)    cpa = common period analysis series
                   -- do not delete these lines --
 num  ident      ify   ily   yfp   itn   idt   ips   isb   icu   ics   cpa
   1  121455A   1916  2016     0     4   -67     0     0     1     1     1
   2  192697    1937  2009     0     4   -67     0     0     1     1     2
   3  142178    1893  2009     0     4   -67     0     0     1     1     3
   4  171358    1958  2009     0     4   -67     0     0     1     1     0
   5  202536    1926  2009     0     4   -67     0     0     1     1     5
   6  161024    1870  2009     0     4   -67     0     0     1     1     6
   7  172575    1934  1999     0     4   -67     0     0     1     1     0
   8  182396    1895  2009     0     4   -67     0     0     1     1     8
   9  101292    1896  2007     0     4   -67     0     0     1     1     9
  10  182678    1931  2009     0     4   -67     0     0     1     1    10
  11  192707    1935  2009     0     4   -67     0     0     1     1    11
  12  171421    1922  2007     0     4   -67     0     0     1     1    12
  13  12303     1946  2009     0     4   -67     0     0     1     1    13
  14  202528    1953  2003     0     4   -67     0     0     1     1     0
  15  192641    1915  2009     0     4   -67     0     0     1     1    15
  16  10539     1882  2009     0     4   -67     0     0     1     1    16
  17  12267     1974  2007     0     4   -67     0     0     1     1     0
  18  141124    1949  2007     0     4   -67     0     0     1     1    18
  19  142703    1948  2004     0     4   -67     0     0     1     1    19
  20  202775    1885  2009     0     4   -67     0     0     1     1    20
  21  152659    1938  2006     0     4   -67     0     0     1     1    21
  22  132525    1925  2009     0     4   -67     0     0     1     1    22
  23  40131     1892  2009     0     4   -67     0     0     1     1    23
  24  140881    1914  2009     0     4   -67     0     0     1     1    24
  25  150048    1948  2009     0     4   -67     0     0     1     1    25
  26  40934A    1943  2009     0     4   -67     0     0     1     1    26
  27  40935A    1920  2015     0     4   -67     0     0     1     1    27
  28  80481A    1956  2013     0     4   -67     0     0     1     1     0
  29  102453A   1933  2014     0     4   -67     0     0     1     1    29
  30  11290A    1899  2014     0     4   -67     0     0     1     1    30
  31  141255A   1960  2015     0     4   -67     0     0     1     1     0
  32  172565A   1936  2013     0     4   -67     0     0     1     1    32
  33  192260A   1944  2016     0     4   -67     0     0     1     1    33
  34  192666A   1934  2013     0     4   -67     0     0     1     1    34
  35  10539A    1903  2014     0     4   -67     0     0     1     1    16
  36  12234A    1910  2016     0     4   -67     0     0     1     1    35
  37  20040A    1956  2012     0     4   -67     0     0     1     1     0
  38  20432A    1940  2011     0     4   -67     0     0     1     1    37
  39  30039A    1940  2015     0     4   -67     0     0     1     1    38
  40  30109     1936  2015     0     4   -67     0     0     1     1    39
  41  40853A    1922  2016     0     4   -67     0     0     1     1    40
  42  41025A    1918  2011     0     4   -67     0     0     1     1    41
  43  050025A   1957  2012     0     4   -67     0     0     1     1     0
  44  70599A    1954  2013     0     4   -67     0     0     1     1     0
  45  101259A   1896  2000     0     4   -67     0     0     1     1    44
  46  150776A   1951  2011     0     4   -67     0     0     1     1     0
  47  160001A   1983  2015     0     4   -67     0     0     1     1     0
  48  162470    1934  2013     0     4   -67     0     0     1     1    47
  49  162591A   1937  2016     0     4   -67     0     0     1     1    48
  50  172091    1954  2012     0     4   -67     0     0     1     1     0
  51  172493A   1942  2004     0     4   -67     0     0     1     1    50
  52  182455A   1937  2016     0     4   -67     0     0     1     1    51
  53  192154A   1879  2016     0     4   -67     0     0     1     1    52
  54  192552A   1928  2017     0     4   -67     0     0     1     1    53
  55  192568A   1949  2016     0     4   -67     0     0     1     1    54
  56  192583A   1929  2012     0     4   -67     0     0     1     1    55
  57  192594A   1953  2016     0     4   -67     0     0     1     1     0
  58  192707A   1934  2016     0     4   -67     0     0     1     1    11
  59  200578    1958  2017     0     4   -67     0     0     1     1     0
  60  201248A   1885  2013     0     4   -67     0     0     1     1    58
  61  202528A   1935  2011     0     4   -67     0     0     1     1    14
  62  30062     1942  2009     0     4   -67     0     0     1     1    59
  63  162458    1944  2009     0     4   -67     0     0     1     1    60
  64  172542    1929  2009     0     4   -67     0     0     1     1    61
  65  202379    1870  2007     0     4   -67     0     0     1     1    62
  66  202933    1961  2010     0     4   -67     0     0     1     1     0
  67  140939A   1945  2007     0     4   -67     0     0     1     1    64
  68  182374A   1974  2017     0     4   -67     0     0     1     1     0
  69  190735A   1937  2017     0     4   -67     0     0     1     1    66
  70  192683A   1942  2012     0     4   -67     0     0     1     1    67
  71  192592A   1990  2017     0     4   -67     0     0     1     1     0
  72  30174A    1954  2015     0     4   -67     0     0     1     1     0
  73  41006A    1869  2001     0     4   -67     0     0     1     1    69
  74  162458r   1933  2013     0     4   -67     0     0     1     1    60
